ScreenTime,SocialMediaHours,StudyHours,SleepHours,StressLevel,SocialPct,StudySleepRatio,ScreenMinusStudy,StressPerHour,DailyLoad,RiskLevel
5.14,4.88,3.07,5.53,4,0.9494163424124514,0.5551537070524412,2.07,0.7782101167315175,13.09,Medium
5.92,0.84,3.24,5.86,3,0.14189189189189189,0.552901023890785,2.6799999999999997,0.5067567567567568,10.0,Medium
8.19,4.86,0.85,5.22,2,0.5934065934065935,0.1628352490421456,7.34,0.24420024420024422,13.9,High
3.57,3.84,0.75,6.92,5,1.0756302521008403,0.10838150289017341,2.82,1.400560224089636,8.16,Medium
5.41,4.12,2.57,7.48,5,0.7615526802218114,0.34358288770053474,2.8400000000000003,0.9242144177449167,12.100000000000001,Medium
6.39,3.16,4.38,4.36,4,0.49452269170579033,1.0045871559633026,2.01,0.6259780907668232,13.93,Medium
1.14,3.34,0.92,8.86,1,2.929824561403509,0.10383747178329572,0.21999999999999986,0.8771929824561404,5.3999999999999995,Medium
6.34,2.38,2.31,7.77,3,0.3753943217665615,0.2972972972972973,4.029999999999999,0.47318611987381703,11.03,Medium
4.9,0.07,2.14,8.03,2,0.014285714285714285,0.26650062266500624,2.7600000000000002,0.4081632653061224,7.110000000000001,Low
8.27,1.77,2.49,7.76,3,0.21402660217654174,0.32087628865979384,5.779999999999999,0.36275695284159615,12.53,Medium
3.84,2.46,0.81,4.4,3,0.640625,0.18409090909090908,3.03,0.78125,7.109999999999999,Medium
9.04,3.65,1.71,6.41,5,0.4037610619469027,0.2667706708268331,7.329999999999999,0.5530973451327434,14.399999999999999,High
6.2,2.34,1.31,6.23,2,0.37741935483870964,0.2102728731942215,4.890000000000001,0.3225806451612903,9.85,Medium
2.66,2.29,4.22,7.36,3,0.8609022556390977,0.5733695652173912,-1.5599999999999996,1.1278195488721805,9.17,Low
8.09,0.69,4.0,6.24,3,0.08529048207663782,0.641025641025641,4.09,0.3708281829419036,12.78,Medium
6.51,0.05,2.13,7.52,3,0.007680491551459294,0.28324468085106386,4.38,0.4608294930875576,8.69,Medium
1.49,3.79,3.04,7.41,2,2.5436241610738257,0.41025641025641024,-1.55,1.342281879194631,8.32,Low
4.78,1.6,0.73,7.49,1,0.33472803347280333,0.09746328437917222,4.050000000000001,0.20920502092050208,7.110000000000001,Medium
7.11,4.92,2.55,7.09,5,0.6919831223628692,0.35966149506346967,4.5600000000000005,0.7032348804500703,14.580000000000002,High
9.27,1.1,1.48,4.75,1,0.11866235167206042,0.31157894736842107,7.789999999999999,0.10787486515641856,11.85,Medium
1.0,1.69,4.3,7.8,5,1.69,0.5512820512820513,-3.3,5.0,6.99,Low
9.79,2.62,3.36,7.91,2,0.26762002042900923,0.4247787610619469,6.43,0.20429009193054137,15.77,Medium
4.39,3.77,3.17,8.52,2,0.8587699316628702,0.3720657276995305,1.2199999999999998,0.4555808656036447,11.33,Medium
9.76,2.32,0.62,5.17,4,0.23770491803278687,0.11992263056092843,9.14,0.4098360655737705,12.7,High
6.44,0.62,2.35,4.88,3,0.09627329192546583,0.48155737704918034,4.09,0.4658385093167702,9.41,Medium
8.46,1.56,4.93,5.96,1,0.18439716312056736,0.8271812080536912,3.530000000000001,0.11820330969267138,14.950000000000001,Medium
6.17,2.52,4.74,5.6,4,0.40842787682333875,0.8464285714285715,1.4299999999999997,0.6482982171799028,13.43,Medium
6.65,3.37,3.23,8.08,5,0.5067669172932331,0.3997524752475248,3.4200000000000004,0.7518796992481203,13.25,Medium
3.57,3.85,0.76,7.07,4,1.0784313725490198,0.10749646393210749,2.8099999999999996,1.1204481792717087,8.18,Medium
6.28,0.65,3.2,7.8,1,0.1035031847133758,0.4102564102564103,3.08,0.1592356687898089,10.13,Low
7.75,0.11,2.83,6.14,3,0.014193548387096775,0.4609120521172639,4.92,0.3870967741935484,10.690000000000001,Medium
8.72,2.6,2.34,4.5,3,0.2981651376146789,0.52,6.380000000000001,0.3440366972477064,13.66,High
7.8,4.05,2.14,4.58,2,0.5192307692307693,0.46724890829694327,5.66,0.25641025641025644,13.99,High
7.28,0.06,3.0,5.87,3,0.008241758241758242,0.5110732538330494,4.28,0.41208791208791207,10.34,Medium
8.78,3.36,4.25,4.97,3,0.3826879271070615,0.8551307847082495,4.529999999999999,0.34168564920273353,16.39,Medium
3.9,3.43,3.76,8.1,3,0.8794871794871796,0.4641975308641975,0.14000000000000012,0.7692307692307693,11.09,Medium
7.04,2.25,2.9,7.0,1,0.3196022727272727,0.41428571428571426,4.140000000000001,0.14204545454545456,12.19,Medium
5.06,4.57,4.62,7.44,2,0.9031620553359685,0.6209677419354839,0.4399999999999995,0.3952569169960475,14.25,Medium
4.44,3.22,0.32,6.46,2,0.7252252252252253,0.04953560371517028,4.12,0.4504504504504504,7.98,Medium
4.7,0.03,4.96,4.44,4,0.006382978723404255,1.117117117117117,-0.2599999999999998,0.851063829787234,9.690000000000001,Low
4.61,2.42,0.26,5.18,2,0.5249457700650759,0.0501930501930502,4.3500000000000005,0.4338394793926247,7.29,Medium
3.86,4.3,1.0,6.31,5,1.1139896373056994,0.1584786053882726,2.86,1.2953367875647668,9.16,Medium
6.6,4.15,2.11,4.99,5,0.6287878787878789,0.4228456913827655,4.49,0.7575757575757576,12.86,High
4.87,3.25,0.54,4.13,2,0.6673511293634496,0.13075060532687652,4.33,0.4106776180698152,8.66,Medium
9.76,3.37,3.12,7.65,1,0.3452868852459017,0.40784313725490196,6.64,0.10245901639344263,16.25,Medium
7.1,2.89,0.24,7.62,4,0.4070422535211268,0.031496062992125984,6.859999999999999,0.5633802816901409,10.23,High
2.79,1.37,1.42,5.65,4,0.4910394265232975,0.25132743362831855,1.37,1.4336917562724014,5.58,Medium
4.84,2.8,0.31,8.22,5,0.5785123966942148,0.03771289537712895,4.53,1.0330578512396695,7.949999999999999,Medium
4.09,3.36,3.52,6.14,1,0.8215158924205379,0.5732899022801303,0.5699999999999998,0.24449877750611249,10.969999999999999,Medium
8.18,1.76,3.34,8.32,5,0.215158924205379,0.40144230769230765,4.84,0.6112469437652812,13.28,Medium
8.92,4.28,1.89,7.29,2,0.47982062780269064,0.25925925925925924,7.03,0.2242152466367713,15.09,High
9.13,0.98,0.94,6.91,2,0.10733844468784226,0.13603473227206944,8.190000000000001,0.21905805038335158,11.05,Medium
6.96,3.74,3.74,5.0,4,0.5373563218390804,0.748,3.2199999999999998,0.5747126436781609,14.44,Medium
3.43,1.45,1.7,6.65,1,0.42274052478134105,0.2556390977443609,1.7300000000000002,0.29154518950437314,6.58,Low
3.27,3.87,3.98,8.47,1,1.18348623853211,0.4698937426210153,-0.71,0.3058103975535168,11.120000000000001,Low
8.69,2.14,2.44,5.52,1,0.2462600690448792,0.4420289855072464,6.25,0.11507479861910243,13.27,Medium
5.75,4.04,2.63,8.35,1,0.7026086956521739,0.3149700598802395,3.12,0.17391304347826086,12.419999999999998,Medium
8.22,1.77,0.14,8.54,1,0.21532846715328466,0.016393442622950824,8.08,0.121654501216545,10.13,Medium
6.15,1.07,3.22,5.65,5,0.17398373983739837,0.5699115044247788,2.93,0.8130081300813008,10.440000000000001,Medium
7.6,3.84,1.75,7.42,5,0.5052631578947369,0.2358490566037736,5.85,0.6578947368421053,13.19,High
5.67,1.54,1.15,8.5,5,0.2716049382716049,0.13529411764705881,4.52,0.8818342151675486,8.36,Medium
7.94,3.67,2.17,4.38,3,0.4622166246851385,0.4954337899543379,5.7700000000000005,0.3778337531486146,13.78,High
6.12,3.72,1.91,8.39,5,0.607843137254902,0.2276519666269368,4.21,0.8169934640522876,11.75,Medium
5.19,1.11,2.35,4.95,2,0.2138728323699422,0.47474747474747475,2.8400000000000003,0.3853564547206165,8.65,Medium
4.08,1.07,4.9,8.25,3,0.2622549019607843,0.593939393939394,-0.8200000000000003,0.7352941176470588,10.05,Low
1.61,0.99,1.82,7.34,3,0.6149068322981366,0.2479564032697548,-0.20999999999999996,1.8633540372670807,4.42,Low
4.4,0.71,3.87,5.72,5,0.16136363636363635,0.6765734265734267,0.5300000000000002,1.1363636363636362,8.98,Medium
1.72,1.89,2.76,4.76,2,1.0988372093023255,0.5798319327731092,-1.0399999999999998,1.1627906976744187,6.369999999999999,Low
9.85,0.13,4.45,7.18,3,0.01319796954314721,0.6197771587743733,5.3999999999999995,0.30456852791878175,14.43,Medium
2.63,0.55,1.77,8.24,4,0.20912547528517114,0.21480582524271843,0.8599999999999999,1.5209125475285172,4.949999999999999,Low
